,address,zid
862,23426-SE-160TH-Pl-Issaquah-WA-98027,48821099
863,18813-SE-May-Valley-Rd-Issaquah-WA-98027,48686835
864,27537-SE-28th-Ct-Sammamish-WA-98075,68474747
865,27513-SE-28th-Ct-Sammamish-WA-98075,68474744
866,2005-Squak-Mountain-Loop-SW-Issaquah-WA-98027,48813836
867,4480-248th-Ln-SE-4480-Issaquah-WA-98029,49057138
868,10511-238th-Way-SE-Issaquah-WA-98027,48666859
869,23757-SE-52nd-Ln-Issaquah-WA-98029,2146017329
873,18501-SE-Newport-Way-UNIT-M154-Issaquah-WA-98027,52643983
875,580-Front-St-S-UNIT-B304-Issaquah-WA-98027,48886244
876,22535-SE-Highland-Cir-APT-102-Issaquah-WA-98029,58384691
877,23818-SE-45th-St-LOT-43-Issaquah-WA-98029,2101689635
880,23120-SE-Black-Nugget-Rd-UNIT-R4-Issaquah-WA-98029,65230048
881,22509-SE-May-Valley-Rd-Issaquah-WA-98027,48746358
882,3726-247th-Ave-SE-Issaquah-WA-98029,48904150
883,3738-247th-Ave-SE-Issaquah-WA-98029,48904152
884,9330-240th-Ave-SE-Issaquah-WA-98027,48769513
885,15024-260th-Ave-SE-Issaquah-WA-98027,48797768
886,4622-189th-Pl-SE-Issaquah-WA-98027,48962093
887,340-Mt-Kenya-Dr-SW-Issaquah-WA-98027,48974931
888,4535-Providence-Point-Pl-SE-UNIT-206-Issaquah-WA-98029,63335692
890,862-2nd-Ave-NW-862-Issaquah-WA-98027,48824569
891,22703-SE-49th-Pl-Issaquah-WA-98029,70583756
892,1446-14th-Pl-NE-Issaquah-WA-98029,2101689115
893,13030-Issaquah-Hobart-Rd-SE-Issaquah-WA-98027,48739354
894,22717-SE-49th-Pl-Issaquah-WA-98029,70583759
898,2173-NW-Far-Country-Ln-Issaquah-WA-98027,65222787
899,859-Summerhill-Ridge-Dr-NW-Issaquah-WA-98027,68474864
900,25817-SE-41st-Pl-Issaquah-WA-98029,48904882
901,23824-SE-45th-St-LOT-42-Issaquah-WA-98029,2101718530
902,580-Front-St-S-UNIT-C113-Issaquah-WA-98027,48886254
905,23800-SE-45th-St-LOT-46-Issaquah-WA-98029,2101330413
908,15628-258th-Pl-SE-Issaquah-WA-98027,96653560
910,10-Mt-Quay-Dr-NW-Issaquah-WA-98027,48861924
911,5317-Gran-Paradiso-Pl-NW-Issaquah-WA-98027,48970441
913,8232-316th-Pl-SE-Issaquah-WA-98027,48861928
914,22491-SE-37th-Ter-1392-Issaquah-WA-98029,48859733
915,4139-220th-Pl-SE-Issaquah-WA-98029,2101174259
